timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673952318707,4,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-31,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,4,0,1
1673952312433,6281,Citizen Login,200,OK,Thread Group 1-103,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6280,0,40
1673952318714,7,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-103,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,7,0,1
1673952312414,6326,Citizen Login,200,OK,Thread Group 1-14,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6325,0,58
1673952312432,6316,Citizen Login,200,OK,Thread Group 1-102,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6316,0,41
1673952318742,6,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-14,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,6,0,2
1673952318750,7,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-102,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,7,0,3
1673952312429,6331,Citizen Login,200,OK,Thread Group 1-98,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6331,0,44
1673952318763,6,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-98,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,6,0,2
1673952312414,6361,Citizen Login,200,OK,Thread Group 1-76,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6361,0,59
1673952318776,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-76,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,2
1673952312461,6321,Citizen Login,200,OK,Thread Group 1-123,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6321,0,12
1673952312413,6375,Citizen Login,200,OK,Thread Group 1-8,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6375,0,59
1673952318784,7,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-123,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,7,0,2
1673952312431,6365,Citizen Login,200,OK,Thread Group 1-100,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6365,0,42
1673952318793,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-8,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,3
1673952318797,4,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-100,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,4,0,2
1673952312460,6360,Citizen Login,200,OK,Thread Group 1-112,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6360,0,13
1673952312413,6425,Citizen Login,200,OK,Thread Group 1-21,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6425,0,59
1673952318823,18,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-112,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,17,0,14
1673952312436,6408,Citizen Login,200,OK,Thread Group 1-106,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6408,0,37
1673952318841,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-21,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,3
