timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673924760954,4694,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-105,text,false,,80,0,909,909,null,0,0,4694
1673924761005,4644,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-157,text,false,,80,0,909,909,null,0,0,4644
1673924760938,4712,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-89,text,false,,80,0,907,907,null,0,0,4712
1673924760899,4751,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-52,text,false,,80,0,906,906,null,0,0,4751
1673924760977,4675,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-128,text,false,,80,0,905,905,null,0,0,4675
1673924761342,4310,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-473,text,false,,80,0,905,905,null,0,0,4310
1673924761011,4642,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-163,text,false,,80,0,903,903,null,0,0,4642
1673924760895,4758,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-47,text,false,,80,0,902,902,null,0,0,4758
1673924761411,4244,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-551,text,false,,80,0,901,901,null,0,0,4244
1673924761568,4087,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-705,text,false,,80,0,900,900,null,0,0,4087
1673924761432,4224,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-577,text,false,,80,0,899,899,null,0,0,4224
1673924761647,4012,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-776,text,false,,80,0,898,898,null,0,0,4012
1673924761408,4253,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-532,text,false,,80,0,897,897,null,0,0,4253
1673924761343,4319,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-465,text,false,,80,0,896,896,null,0,0,4319
1673924761688,3990,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-790,text,false,,80,0,895,895,null,0,0,3990
1673924761398,4287,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-537,text,false,,80,0,894,894,null,0,0,4287
1673924761411,4278,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-511,text,false,,80,0,893,893,null,0,0,4278
1673924761417,4273,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-499,text,false,,80,0,892,892,null,0,0,4273
1673924761410,4290,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-527,text,false,,80,0,891,891,null,0,0,4290
1673924761402,4299,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-539,text,false,,80,0,890,890,null,0,0,4299
1673924761410,4291,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-520,text,false,,80,0,889,889,null,0,0,4291
1673924761341,4361,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-491,text,false,,80,0,888,888,null,0,0,4361
1673924761835,3877,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-984,text,false,,80,0,887,887,null,0,0,3877
1673924761846,3866,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-995,text,false,,80,0,887,887,null,0,0,3866
1673924761684,4029,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-835,text,false,,80,0,886,886,null,0,0,4029
1673924760971,4742,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-122,text,false,,80,0,884,884,null,0,0,4742
