timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674378251470,11643,portal.aiub.edu/-6,200,OK,Thread Group 1-18,bin,true,,1469,756,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=4ca9c87cf118415eb41f86c04a3ad6d1,11643,0,11560
1674378251472,10341,portal.aiub.edu/-7,200,OK,Thread Group 1-18,text,true,,203501,757,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,7666,0,3057
1674378247912,15372,portal.aiub.edu/,200,OK,Thread Group 1-6,text,true,,362638,6812,30,30,https://portal.aiub.edu/?message=Sorry%2C%20you%20have%20logged%20into%20another%20browser%20at%2022%2FJan%2F2023%2015%3A04,2640,0,1586
1674378247912,2640,portal.aiub.edu/-0,302,Found,Thread Group 1-6,text,true,,1287,789,30,30,https://portal.aiub.edu/,2640,0,1586
1674378250554,25,portal.aiub.edu/-1,302,Found,Thread Group 1-6,text,true,,684,1477,30,30,https://portal.aiub.edu/Student/Home/Index/5,25,0,0
1674378250580,474,portal.aiub.edu/-2,200,OK,Thread Group 1-6,text,true,,11835,797,30,30,https://portal.aiub.edu/?message=Sorry%2C%20you%20have%20logged%20into%20another%20browser%20at%2022%2FJan%2F2023%2015%3A04,474,0,0
1674378251055,1962,portal.aiub.edu/-3,200,OK,Thread Group 1-6,text,true,,125764,757,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,100,0,0
1674378251057,5047,portal.aiub.edu/-4,200,OK,Thread Group 1-6,text,true,,10028,747,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,5047,0,4008
1674378251056,8543,portal.aiub.edu/-5,200,OK,Thread Group 1-6,bin,true,,8070,732,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,8543,0,8159
1674378251056,12228,portal.aiub.edu/-6,200,OK,Thread Group 1-6,bin,true,,1469,756,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=54eb0af92c13485295cb84e513ec4ecc,12228,0,12198
1674378251056,4596,portal.aiub.edu/-7,200,OK,Thread Group 1-6,text,true,,203501,757,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,3581,0,3476
1674378248240,15119,portal.aiub.edu/,200,OK,Thread Group 1-16,text,true,,362638,6812,30,30,https://portal.aiub.edu/?message=Sorry%2C%20you%20have%20logged%20into%20another%20browser%20at%2022%2FJan%2F2023%2015%3A04,1318,0,1135
1674378248240,1318,portal.aiub.edu/-0,302,Found,Thread Group 1-16,text,true,,1287,789,30,30,https://portal.aiub.edu/,1318,0,1135
1674378249559,1000,portal.aiub.edu/-1,302,Found,Thread Group 1-16,text,true,,684,1477,30,30,https://portal.aiub.edu/Student/Home/Index/5,1000,0,0
1674378250559,2299,portal.aiub.edu/-2,200,OK,Thread Group 1-16,text,true,,11835,797,30,30,https://portal.aiub.edu/?message=Sorry%2C%20you%20have%20logged%20into%20another%20browser%20at%2022%2FJan%2F2023%2015%3A04,2299,0,0
1674378252859,6000,portal.aiub.edu/-3,200,OK,Thread Group 1-16,text,true,,125764,757,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,104,0,0
1674378252859,10500,portal.aiub.edu/-4,200,OK,Thread Group 1-16,text,true,,10028,747,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,10500,0,77
1674378252859,4105,portal.aiub.edu/-5,200,OK,Thread Group 1-16,bin,true,,8070,732,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,4105,0,49
1674378252859,52,portal.aiub.edu/-6,200,OK,Thread Group 1-16,bin,true,,1469,756,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=c3e76cac14b642b0b49b9b525e1ea7d1,51,0,35
1674378252859,9299,portal.aiub.edu/-7,200,OK,Thread Group 1-16,text,true,,203501,757,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,490,0,35
1674378262855,798,Common/Notification/GetNotifications?register=true,200,OK,Thread Group 1-29,text,true,,14174,4101,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fCommon%2fNotification%2fGetNotifications%3fregister%3dtrue&register=true,20,0,0
1674378262855,20,Common/Notification/GetNotifications?register=true-0,302,Found,Thread Group 1-29,text,true,,566,540,30,30,https://portal.aiub.edu/Common/Notification/GetNotifications?register=true,20,0,0
1674378262876,453,Common/Notification/GetNotifications?register=true-1,200,OK,Thread Group 1-29,text,true,,11616,581,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fCommon%2fNotification%2fGetNotifications%3fregister%3dtrue&register=true,453,0,0
1674378263330,49,Common/Notification/GetNotifications?register=true-2,304,Not Modified,Thread Group 1-29,,true,,169,599,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,0,0,0
1674378263330,36,Common/Notification/GetNotifications?register=true-3,304,Not Modified,Thread Group 1-29,,true,,93,625,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,0,0,0
1674378263330,323,Common/Notification/GetNotifications?register=true-4,304,Not Modified,Thread Group 1-29,,true,,92,609,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,0,0,0
1674378263330,49,Common/Notification/GetNotifications?register=true-5,200,OK,Thread Group 1-29,bin,true,,1469,548,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=82b60660b7da42b08f73d21f9f3ed533,49,0,0
1674378263330,46,Common/Notification/GetNotifications?register=true-6,304,Not Modified,Thread Group 1-29,,true,,169,599,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,0,0,0
